Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
MITSUI & CO,8031.T,8031,Industrials,Japan,JPX,8569308577792,Nikkei 225,^N225,225,1.27
JAPAN TOBACCO INC,2914.T,2914,Consumer Defensive,Japan,JPX,7739796881408,Nikkei 225,^N225,225,1.15
DAIICHI SANKYO COMPANY LIMITED,4568.T,4568,Healthcare,Japan,JPX,6884132651008,Nikkei 225,^N225,225,1.02
HONDA MOTOR CO,7267.T,7267,Consumer Cyclical,Japan,JPX,6011448459264,Nikkei 225,^N225,225,0.89
TAKEDA PHARMACEUTICAL CO LTD,4502.T,4502,Healthcare,Japan,JPX,6687798853632,Nikkei 225,^N225,225,0.99
FUJITSU,6702.T,6702,Technology,Japan,JPX,5964753272832,Nikkei 225,^N225,225,0.88
MITSUBISHI ELECTRIC CORP,6503.T,6503,Industrials,Japan,JPX,6184483422208,Nikkei 225,^N225,225,0.92
SEVEN & I HOLDINGS CO LTD,3382.T,3382,Consumer Defensive,Japan,JPX,5765141102592,Nikkei 225,^N225,225,0.85
HOYA CORP,7741.T,7741,Healthcare,Japan,JPX,5710348288000,Nikkei 225,^N225,225,0.84
NTT DATA GROUP CORPORATION,9613.T,9613,Technology,Japan,JPX,5595741028352,Nikkei 225,^N225,225,0.83
MS&AD INS GP HLDGS,8725.T,8725,Financial Services,Japan,JPX,5297001201664,Nikkei 225,^N225,225,0.78
ADVANTEST CORP,6857.T,6857,Technology,Japan,JPX,5442142470144,Nikkei 225,^N225,225,0.81
NEC CORP,6701.T,6701,Technology,Japan,JPX,5033645572096,Nikkei 225,^N225,225,0.74
ORIENTAL LAND CO,4661.T,4661,Consumer Cyclical,Japan,JPX,5218225881088,Nikkei 225,^N225,225,0.77
DENSO CORP,6902.T,6902,Consumer Cyclical,Japan,JPX,5415562117120,Nikkei 225,^N225,225,0.8
DAIKIN INDUSTRIES,6367.T,6367,Industrials,Japan,JPX,4847254372352,Nikkei 225,^N225,225,0.72
MARUBENI CORP,8002.T,8002,Industrials,Japan,JPX,4768539869184,Nikkei 225,^N225,225,0.71
SUMITOMO CORP,8053.T,8053,Industrials,Japan,JPX,4420057169920,Nikkei 225,^N225,225,0.65
BRIDGESTONE CORP,5108.T,5108,Consumer Cyclical,Japan,JPX,4014638891008,Nikkei 225,^N225,225,0.59
CANON INC,7751.T,7751,Technology,Japan,JPX,3900849782784,Nikkei 225,^N225,225,0.58
JAPAN POST HLDGS CO LTD,6178.T,6178,Financial Services,Japan,JPX,4182808461312,Nikkei 225,^N225,225,0.62
DAI-ICHI LIFE HOLDINGS INC,8750.T,8750,Financial Services,Japan,JPX,4198225936384,Nikkei 225,^N225,225,0.62
SOMPO HOLDINGS INC,8630.T,8630,Financial Services,Japan,JPX,4053553381376,Nikkei 225,^N225,225,0.6
KOMATSU,6301.T,6301,Industrials,Japan,JPX,4037900500992,Nikkei 225,^N225,225,0.6
FUJIFILM HOLDINGS CORPORATION,4901.T,4901,Industrials,Japan,JPX,3808404439040,Nikkei 225,^N225,225,0.56
TERUMO CORP,4543.T,4543,Healthcare,Japan,JPX,3849541124096,Nikkei 225,^N225,225,0.57
MITSUI FUDOSAN,8801.T,8801,Real Estate,Japan,JPX,3784284831744,Nikkei 225,^N225,225,0.56
PANASONIC HOLDINGS CORP,6752.T,6752,Technology,Japan,JPX,3845069733888,Nikkei 225,^N225,225,0.57
AEON CO LTD,8267.T,8267,Consumer Cyclical,Japan,JPX,3754899537920,Nikkei 225,^N225,225,0.56
MURATA MANUFACTURING CO,6981.T,6981,Technology,Japan,JPX,3869984161792,Nikkei 225,^N225,225,0.57
OTSUKA HLDGS CO LTD,4578.T,4578,Healthcare,Japan,JPX,3669516615680,Nikkei 225,^N225,225,0.54
LY CORPORATION,4689.T,4689,Consumer Cyclical,Japan,JPX,3714469330944,Nikkei 225,^N225,225,0.55
AJINOMOTO CO INC,2802.T,2802,Consumer Defensive,Japan,JPX,3648461996032,Nikkei 225,^N225,225,0.54
FANUC CORPORATION,6954.T,6954,Industrials,Japan,JPX,3537742331904,Nikkei 225,^N225,225,0.52
DISCO CORPORATION,6146.T,6146,Technology,Japan,JPX,3543699030016,Nikkei 225,^N225,225,0.52
SMC CORP,6273.T,6273,Industrials,Japan,JPX,3427603841024,Nikkei 225,^N225,225,0.51
SUZUKI MOTOR CORP,7269.T,7269,Consumer Cyclical,Japan,JPX,3308715245568,Nikkei 225,^N225,225,0.49
EAST JAPAN RAILWAY CO,9020.T,9020,Industrials,Japan,JPX,3358799953920,Nikkei 225,^N225,225,0.5
ORIX CORPORATION,8591.T,8591,Financial Services,Japan,JPX,3498637000704,Nikkei 225,^N225,225,0.52
MITSUBISHI ESTATE CO,8802.T,8802,Real Estate,Japan,JPX,3367884029952,Nikkei 225,^N225,225,0.5
NIDEC CORPORATION,6594.T,6594,Industrials,Japan,JPX,3168424951808,Nikkei 225,^N225,225,0.47
NOMURA RESEARCH INSTITUTE,4307.T,4307,Technology,Japan,JPX,3224653004800,Nikkei 225,^N225,225,0.48
TOYOTA TSUSHO CORP,8015.T,8015,Industrials,Japan,JPX,3220849295360,Nikkei 225,^N225,225,0.48
DAIWA HOUSE INDUSTRY CO,1925.T,1925,Real Estate,Japan,JPX,3028587380736,Nikkei 225,^N225,225,0.45
KAO CORP,4452.T,4452,Consumer Defensive,Japan,JPX,3145027813376,Nikkei 225,^N225,225,0.47
RENESAS ELECTRONICS CORP,6723.T,6723,Technology,Japan,JPX,3279287746560,Nikkei 225,^N225,225,0.49
CENTRAL JAPAN RAILWAY CO,9022.T,9022,Industrials,Japan,JPX,3076164419584,Nikkei 225,^N225,225,0.46
NIPPON STEEL CORPORATION,5401.T,5401,Basic Materials,Japan,JPX,3008085622784,Nikkei 225,^N225,225,0.45
BANDAI NAMCO HOLDINGS INC,7832.T,7832,Consumer Cyclical,Japan,JPX,3019914608640,Nikkei 225,^N225,225,0.45
RESONA HOLDINGS,8308.T,8308,Financial Services,Japan,JPX,2974916280320,Nikkei 225,^N225,225,0.44
TDK CORP,6762.T,6762,Technology,Japan,JPX,2926986395648,Nikkei 225,^N225,225,0.43
ASAHI GROUP HLDGS,2502.T,2502,Consumer Defensive,Japan,JPX,2865183588352,Nikkei 225,^N225,225,0.42
SUMITOMO MITSUI TRUST GP INC,8309.T,8309,Financial Services,Japan,JPX,2776294752256,Nikkei 225,^N225,225,0.41
KONAMI GROUP CORPORATION,9766.T,9766,Communication Services,Japan,JPX,2740284555264,Nikkei 225,^N225,225,0.41
SUMITOMO REALTY & DEVELOPMENT C,8830.T,8830,Real Estate,Japan,JPX,2603928518656,Nikkei 225,^N225,225,0.39
