Date,Close,Ticker_Stocks_Yf,Short_Name_Stocks
01-02-2013,9.4607,CTAS,Cintas Corporation
01-03-2013,9.5103,CTAS,Cintas Corporation
01-04-2013,9.6698,CTAS,Cintas Corporation
01-05-2013,9.8378,CTAS,Cintas Corporation
01-06-2013,9.8141,CTAS,Cintas Corporation
01-07-2013,10.2387,CTAS,Cintas Corporation
01-08-2013,10.2926,CTAS,Cintas Corporation
01-09-2013,11.0339,CTAS,Cintas Corporation
01-10-2013,11.5878,CTAS,Cintas Corporation
01-11-2013,11.9606,CTAS,Cintas Corporation
01-12-2013,13.0273,CTAS,Cintas Corporation
01-01-2014,12.4764,CTAS,Cintas Corporation
01-02-2014,13.2612,CTAS,Cintas Corporation
01-03-2014,13.0317,CTAS,Cintas Corporation
01-04-2014,12.883,CTAS,Cintas Corporation
01-05-2014,13.5804,CTAS,Cintas Corporation
01-06-2014,13.8908,CTAS,Cintas Corporation
01-07-2014,13.6853,CTAS,Cintas Corporation
01-08-2014,14.4592,CTAS,Cintas Corporation
01-09-2014,15.4321,CTAS,Cintas Corporation
01-10-2014,16.0114,CTAS,Cintas Corporation
01-11-2014,15.9917,CTAS,Cintas Corporation
01-12-2014,17.5663,CTAS,Cintas Corporation
01-01-2015,17.6246,CTAS,Cintas Corporation
01-02-2015,18.695,CTAS,Cintas Corporation
01-03-2015,18.2807,CTAS,Cintas Corporation
01-04-2015,17.9045,CTAS,Cintas Corporation
01-05-2015,19.2795,CTAS,Cintas Corporation
01-06-2015,18.9436,CTAS,Cintas Corporation
01-07-2015,19.1474,CTAS,Cintas Corporation
01-08-2015,19.0332,CTAS,Cintas Corporation
01-09-2015,19.2034,CTAS,Cintas Corporation
01-10-2015,20.8472,CTAS,Cintas Corporation
01-11-2015,20.5112,CTAS,Cintas Corporation
01-12-2015,20.6245,CTAS,Cintas Corporation
01-01-2016,19.4625,CTAS,Cintas Corporation
01-02-2016,19.0253,CTAS,Cintas Corporation
01-03-2016,20.3436,CTAS,Cintas Corporation
01-04-2016,20.3368,CTAS,Cintas Corporation
01-05-2016,21.4739,CTAS,Cintas Corporation
01-06-2016,22.2283,CTAS,Cintas Corporation
01-07-2016,24.2986,CTAS,Cintas Corporation
01-08-2016,26.6182,CTAS,Cintas Corporation
01-09-2016,25.506,CTAS,Cintas Corporation
01-10-2016,24.1627,CTAS,Cintas Corporation
01-11-2016,25.959,CTAS,Cintas Corporation
01-12-2016,26.5144,CTAS,Cintas Corporation
01-01-2017,26.6406,CTAS,Cintas Corporation
01-02-2017,27.0765,CTAS,Cintas Corporation
01-03-2017,29.0337,CTAS,Cintas Corporation
01-04-2017,28.0998,CTAS,Cintas Corporation
01-05-2017,28.8822,CTAS,Cintas Corporation
01-06-2017,28.9189,CTAS,Cintas Corporation
01-07-2017,30.9403,CTAS,Cintas Corporation
01-08-2017,30.977,CTAS,Cintas Corporation
01-09-2017,33.104,CTAS,Cintas Corporation
01-10-2017,34.1961,CTAS,Cintas Corporation
01-11-2017,36.1234,CTAS,Cintas Corporation
01-12-2017,36.1454,CTAS,Cintas Corporation
01-01-2018,39.0727,CTAS,Cintas Corporation
01-02-2018,39.5853,CTAS,Cintas Corporation
01-03-2018,39.5667,CTAS,Cintas Corporation
01-04-2018,39.5018,CTAS,Cintas Corporation
01-05-2018,42.2736,CTAS,Cintas Corporation
01-06-2018,42.9277,CTAS,Cintas Corporation
01-07-2018,47.43,CTAS,Cintas Corporation
01-08-2018,49.4921,CTAS,Cintas Corporation
01-09-2018,45.8828,CTAS,Cintas Corporation
01-10-2018,42.1855,CTAS,Cintas Corporation
01-11-2018,43.4636,CTAS,Cintas Corporation
01-12-2018,39.4114,CTAS,Cintas Corporation
01-01-2019,43.9909,CTAS,Cintas Corporation
01-02-2019,48.4695,CTAS,Cintas Corporation
01-03-2019,47.4161,CTAS,Cintas Corporation
01-04-2019,50.9422,CTAS,Cintas Corporation
01-05-2019,52.0425,CTAS,Cintas Corporation
01-06-2019,55.6695,CTAS,Cintas Corporation
01-07-2019,61.1006,CTAS,Cintas Corporation
01-08-2019,61.8889,CTAS,Cintas Corporation
01-09-2019,62.8977,CTAS,Cintas Corporation
01-10-2019,63.0314,CTAS,Cintas Corporation
01-11-2019,60.3077,CTAS,Cintas Corporation
01-12-2019,63.7411,CTAS,Cintas Corporation
01-01-2020,66.0839,CTAS,Cintas Corporation
01-02-2020,63.1868,CTAS,Cintas Corporation
01-03-2020,41.0333,CTAS,Cintas Corporation
01-04-2020,52.5483,CTAS,Cintas Corporation
01-05-2020,58.7381,CTAS,Cintas Corporation
01-06-2020,63.0968,CTAS,Cintas Corporation
01-07-2020,71.5086,CTAS,Cintas Corporation
01-08-2020,78.9397,CTAS,Cintas Corporation
01-09-2020,78.8425,CTAS,Cintas Corporation
01-10-2020,74.5123,CTAS,Cintas Corporation
01-11-2020,84.1654,CTAS,Cintas Corporation
01-12-2020,84.6098,CTAS,Cintas Corporation
01-01-2021,76.1502,CTAS,Cintas Corporation
01-02-2021,77.6391,CTAS,Cintas Corporation
01-03-2021,81.8773,CTAS,Cintas Corporation
01-04-2021,82.7961,CTAS,Cintas Corporation
01-05-2021,84.8112,CTAS,Cintas Corporation
01-06-2021,91.8388,CTAS,Cintas Corporation
01-07-2021,94.7671,CTAS,Cintas Corporation
01-08-2021,95.1494,CTAS,Cintas Corporation
01-09-2021,91.7401,CTAS,Cintas Corporation
01-10-2021,104.3783,CTAS,Cintas Corporation
01-11-2021,101.7489,CTAS,Cintas Corporation
01-12-2021,107.0395,CTAS,Cintas Corporation
01-01-2022,94.5668,CTAS,Cintas Corporation
01-02-2022,90.6516,CTAS,Cintas Corporation
01-03-2022,103.0056,CTAS,Cintas Corporation
01-04-2022,96.1941,CTAS,Cintas Corporation
01-05-2022,96.4532,CTAS,Cintas Corporation
01-06-2022,90.6827,CTAS,Cintas Corporation
01-07-2022,103.2971,CTAS,Cintas Corporation
01-08-2022,98.7694,CTAS,Cintas Corporation
01-09-2022,94.4946,CTAS,Cintas Corporation
01-10-2022,104.0758,CTAS,Cintas Corporation
01-11-2022,112.4082,CTAS,Cintas Corporation
01-12-2022,110.2206,CTAS,Cintas Corporation
01-01-2023,108.2974,CTAS,Cintas Corporation
01-02-2023,107.0112,CTAS,Cintas Corporation
01-03-2023,113.2104,CTAS,Cintas Corporation
01-04-2023,111.5197,CTAS,Cintas Corporation
01-05-2023,115.5252,CTAS,Cintas Corporation
01-06-2023,121.9232,CTAS,Cintas Corporation
01-07-2023,123.1398,CTAS,Cintas Corporation
01-08-2023,123.6623,CTAS,Cintas Corporation
01-09-2023,118.3075,CTAS,Cintas Corporation
01-10-2023,124.7295,CTAS,Cintas Corporation
01-11-2023,136.0754,CTAS,Cintas Corporation
01-12-2023,148.6022,CTAS,Cintas Corporation
01-01-2024,149.0732,CTAS,Cintas Corporation
01-02-2024,155.0009,CTAS,Cintas Corporation
01-03-2024,169.7842,CTAS,Cintas Corporation
01-04-2024,162.6941,CTAS,Cintas Corporation
01-05-2024,167.5452,CTAS,Cintas Corporation
01-06-2024,173.3929,CTAS,Cintas Corporation
01-07-2024,189.1609,CTAS,Cintas Corporation
01-08-2024,199.3575,CTAS,Cintas Corporation
01-09-2024,204.3313,CTAS,Cintas Corporation
01-10-2024,204.2618,CTAS,Cintas Corporation
01-11-2024,224.0915,CTAS,Cintas Corporation
01-12-2024,181.652,CTAS,Cintas Corporation
01-01-2025,199.4195,CTAS,Cintas Corporation
01-02-2025,206.3098,CTAS,Cintas Corporation
01-03-2025,204.7387,CTAS,Cintas Corporation
01-04-2025,210.865,CTAS,Cintas Corporation
01-05-2025,225.628,CTAS,Cintas Corporation
01-06-2025,222.4169,CTAS,Cintas Corporation
01-07-2025,222.0976,CTAS,Cintas Corporation
01-08-2025,209.603,CTAS,Cintas Corporation
01-09-2025,205.26,CTAS,Cintas Corporation
01-10-2025,183.27,CTAS,Cintas Corporation
01-03-1998,12.9878,MAR,Marriott International
01-04-1998,11.6051,MAR,Marriott International
01-05-1998,12.6177,MAR,Marriott International
01-06-1998,11.7553,MAR,Marriott International
01-07-1998,11.8195,MAR,Marriott International
01-08-1998,10.2057,MAR,Marriott International
01-09-1998,8.6828,MAR,Marriott International
01-10-1998,9.7928,MAR,Marriott International
01-11-1998,10.7037,MAR,Marriott International
01-12-1998,10.5671,MAR,Marriott International
01-01-1999,12.8208,MAR,Marriott International
01-02-1999,13.1402,MAR,Marriott International
01-03-1999,12.2733,MAR,Marriott International
01-04-1999,15.2846,MAR,Marriott International
01-05-1999,13.9137,MAR,Marriott International
01-06-1999,13.6624,MAR,Marriott International
01-07-1999,12.8362,MAR,Marriott International
01-08-1999,12.5387,MAR,Marriott International
01-09-1999,11.9667,MAR,Marriott International
01-10-1999,12.3542,MAR,Marriott International
01-11-1999,11.9416,MAR,Marriott International
01-12-1999,11.5749,MAR,Marriott International
01-01-2000,11.4114,MAR,Marriott International
01-02-2000,10.1256,MAR,Marriott International
01-03-2000,11.5721,MAR,Marriott International
01-04-2000,11.7771,MAR,Marriott International
01-05-2000,13.3412,MAR,Marriott International
01-06-2000,13.2722,MAR,Marriott International
01-07-2000,14.6545,MAR,Marriott International
01-08-2000,14.5681,MAR,Marriott International
01-09-2000,13.4333,MAR,Marriott International
01-10-2000,14.9548,MAR,Marriott International
01-11-2000,15.301,MAR,Marriott International
01-12-2000,15.601,MAR,Marriott International
01-01-2001,17.0702,MAR,Marriott International
01-02-2001,15.7833,MAR,Marriott International
01-03-2001,15.2285,MAR,Marriott International
01-04-2001,16.9911,MAR,Marriott International
01-05-2001,17.5392,MAR,Marriott International
01-06-2001,17.5318,MAR,Marriott International
01-07-2001,17.7086,MAR,Marriott International
01-08-2001,16.2622,MAR,Marriott International
01-09-2001,12.3867,MAR,Marriott International
01-10-2001,11.6434,MAR,Marriott International
01-11-2001,13.981,MAR,Marriott International
01-12-2001,15.1071,MAR,Marriott International
01-01-2002,15.1803,MAR,Marriott International
01-02-2002,14.6926,MAR,Marriott International
01-03-2002,16.7326,MAR,Marriott International
01-04-2002,16.3566,MAR,Marriott International
01-05-2002,15.0757,MAR,Marriott International
01-06-2002,14.1847,MAR,Marriott International
01-07-2002,12.5108,MAR,Marriott International
01-08-2002,12.2232,MAR,Marriott International
01-09-2002,10.8265,MAR,Marriott International
01-10-2002,11.5794,MAR,Marriott International
01-11-2002,13.3838,MAR,Marriott International
01-12-2002,12.3056,MAR,Marriott International
01-01-2003,11.705,MAR,Marriott International
01-02-2003,11.3373,MAR,Marriott International
01-03-2003,11.9338,MAR,Marriott International
01-04-2003,13.501,MAR,Marriott International
01-05-2003,14.7003,MAR,Marriott International
01-06-2003,14.4447,MAR,Marriott International
01-07-2003,15.4825,MAR,Marriott International
01-08-2003,15.3808,MAR,Marriott International
01-09-2003,16.2096,MAR,Marriott International
01-10-2003,16.3016,MAR,Marriott International
01-11-2003,17.2941,MAR,Marriott International
01-12-2003,17.4337,MAR,Marriott International
01-01-2004,16.7782,MAR,Marriott International
01-02-2004,16.8689,MAR,Marriott International
01-03-2004,16.0828,MAR,Marriott International
01-04-2004,17.857,MAR,Marriott International
01-05-2004,18.6787,MAR,Marriott International
01-06-2004,18.887,MAR,Marriott International
01-07-2004,18.5096,MAR,Marriott International
01-08-2004,17.9976,MAR,Marriott International
01-09-2004,19.7082,MAR,Marriott International
01-10-2004,20.7045,MAR,Marriott International
01-11-2004,21.6012,MAR,Marriott International
01-12-2004,23.9304,MAR,Marriott International
01-01-2005,24.0395,MAR,Marriott International
01-02-2005,24.3896,MAR,Marriott International
01-03-2005,25.4397,MAR,Marriott International
01-04-2005,23.9072,MAR,Marriott International
01-05-2005,25.7321,MAR,Marriott International
01-06-2005,25.9912,MAR,Marriott International
01-07-2005,26.126,MAR,Marriott International
01-08-2005,24.119,MAR,Marriott International
01-09-2005,24.0388,MAR,Marriott International
01-10-2005,22.7881,MAR,Marriott International
01-11-2005,24.6954,MAR,Marriott International
01-12-2005,25.5975,MAR,Marriott International
01-01-2006,25.5108,MAR,Marriott International
01-02-2006,26.1845,MAR,Marriott International
01-03-2006,26.2611,MAR,Marriott International
01-04-2006,28.0152,MAR,Marriott International
01-05-2006,27.7314,MAR,Marriott International
01-06-2006,29.2305,MAR,Marriott International
01-07-2006,27.0234,MAR,Marriott International
01-08-2006,28.9284,MAR,Marriott International
01-09-2006,29.7318,MAR,Marriott International
01-10-2006,32.1402,MAR,Marriott International
01-11-2006,34.7409,MAR,Marriott International
01-12-2006,36.7184,MAR,Marriott International
01-01-2007,37.0919,MAR,Marriott International
01-02-2007,36.9147,MAR,Marriott International
01-03-2007,37.7237,MAR,Marriott International
01-04-2007,34.8788,MAR,Marriott International
01-05-2007,35.5269,MAR,Marriott International
01-06-2007,33.359,MAR,Marriott International
01-07-2007,32.1072,MAR,Marriott International
01-08-2007,34.325,MAR,Marriott International
01-09-2007,33.5909,MAR,Marriott International
01-10-2007,31.821,MAR,Marriott International
01-11-2007,29.0267,MAR,Marriott International
01-12-2007,26.4568,MAR,Marriott International
01-01-2008,27.8911,MAR,Marriott International
01-02-2008,26.4485,MAR,Marriott International
01-03-2008,26.6501,MAR,Marriott International
01-04-2008,26.6036,MAR,Marriott International
01-05-2008,25.5813,MAR,Marriott International
01-06-2008,20.3967,MAR,Marriott International
01-07-2008,20.2056,MAR,Marriott International
01-08-2008,21.9992,MAR,Marriott International
01-09-2008,20.346,MAR,Marriott International
01-10-2008,16.3236,MAR,Marriott International
01-11-2008,13.1324,MAR,Marriott International
01-12-2008,15.3034,MAR,Marriott International
01-01-2009,12.8328,MAR,Marriott International
01-02-2009,11.1412,MAR,Marriott International
01-03-2009,12.8721,MAR,Marriott International
01-04-2009,18.6333,MAR,Marriott International
01-05-2009,18.4751,MAR,Marriott International
01-06-2009,17.5247,MAR,Marriott International
01-07-2009,17.1039,MAR,Marriott International
01-08-2009,19.0538,MAR,Marriott International
01-09-2009,21.9955,MAR,Marriott International
01-10-2009,19.9785,MAR,Marriott International
01-11-2009,20.5662,MAR,Marriott International
01-12-2009,21.7896,MAR,Marriott International
01-01-2010,20.974,MAR,Marriott International
01-02-2010,21.6777,MAR,Marriott International
01-03-2010,25.2412,MAR,Marriott International
01-04-2010,29.4374,MAR,Marriott International
01-05-2010,26.7868,MAR,Marriott International
01-06-2010,24.004,MAR,Marriott International
01-07-2010,27.1869,MAR,Marriott International
01-08-2010,25.6395,MAR,Marriott International
01-09-2010,28.7602,MAR,Marriott International
01-10-2010,29.7395,MAR,Marriott International
01-11-2010,31.4733,MAR,Marriott International
01-12-2010,33.4204,MAR,Marriott International
01-01-2011,31.7711,MAR,Marriott International
01-02-2011,31.5458,MAR,Marriott International
01-03-2011,28.69,MAR,Marriott International
01-04-2011,28.4642,MAR,Marriott International
01-05-2011,30.4882,MAR,Marriott International
01-06-2011,28.6975,MAR,Marriott International
01-07-2011,26.2797,MAR,Marriott International
01-08-2011,23.676,MAR,Marriott International
01-09-2011,22.1031,MAR,Marriott International
01-10-2011,25.5598,MAR,Marriott International
01-11-2011,26.3613,MAR,Marriott International
01-12-2011,25.2031,MAR,Marriott International
01-01-2012,29.765,MAR,Marriott International
01-02-2012,30.4822,MAR,Marriott International
01-03-2012,32.7982,MAR,Marriott International
01-04-2012,33.8727,MAR,Marriott International
01-05-2012,33.5434,MAR,Marriott International
01-06-2012,34.0815,MAR,Marriott International
01-07-2012,31.6645,MAR,Marriott International
01-08-2012,32.76,MAR,Marriott International
01-09-2012,34.1127,MAR,Marriott International
01-10-2012,31.8269,MAR,Marriott International
01-11-2012,31.6611,MAR,Marriott International
01-12-2012,32.6358,MAR,Marriott International
01-01-2013,35.0088,MAR,Marriott International
01-02-2013,34.5447,MAR,Marriott International
01-03-2013,37.1042,MAR,Marriott International
01-04-2013,37.8335,MAR,Marriott International
01-05-2013,36.911,MAR,Marriott International
01-06-2013,35.6092,MAR,Marriott International
01-07-2013,36.6677,MAR,Marriott International
01-08-2013,35.274,MAR,Marriott International
01-09-2013,37.2573,MAR,Marriott International
01-10-2013,39.9324,MAR,Marriott International
01-11-2013,41.6509,MAR,Marriott International
01-12-2013,43.8736,MAR,Marriott International
01-01-2014,43.8292,MAR,Marriott International
01-02-2014,48.2121,MAR,Marriott International
01-03-2014,49.9612,MAR,Marriott International
01-04-2014,51.6646,MAR,Marriott International
01-05-2014,54.9555,MAR,Marriott International
01-06-2014,57.3621,MAR,Marriott International
01-07-2014,57.908,MAR,Marriott International
01-08-2014,62.105,MAR,Marriott International
01-09-2014,62.7378,MAR,Marriott International
01-10-2014,67.9885,MAR,Marriott International
01-11-2014,70.717,MAR,Marriott International
01-12-2014,70.2168,MAR,Marriott International
01-01-2015,67.0402,MAR,Marriott International
01-02-2015,74.7791,MAR,Marriott International
01-03-2015,72.4537,MAR,Marriott International
01-04-2015,72.2101,MAR,Marriott International
01-05-2015,70.3519,MAR,Marriott International
01-06-2015,67.3125,MAR,Marriott International
01-07-2015,65.7018,MAR,Marriott International
01-08-2015,63.9373,MAR,Marriott International
01-09-2015,61.9236,MAR,Marriott International
01-10-2015,69.714,MAR,Marriott International
01-11-2015,64.3842,MAR,Marriott International
01-12-2015,61.0775,MAR,Marriott International
01-01-2016,55.8298,MAR,Marriott International
01-02-2016,62.0888,MAR,Marriott International
01-03-2016,65.0929,MAR,Marriott International
01-04-2016,64.0962,MAR,Marriott International
01-05-2016,60.3925,MAR,Marriott International
01-06-2016,61.0489,MAR,Marriott International
01-07-2016,65.8622,MAR,Marriott International
01-08-2016,65.5224,MAR,Marriott International
01-09-2016,61.848,MAR,Marriott International
01-10-2016,63.3783,MAR,Marriott International
01-11-2016,72.6776,MAR,Marriott International
01-12-2016,76.5732,MAR,Marriott International
01-01-2017,78.3514,MAR,Marriott International
01-02-2017,80.5649,MAR,Marriott International
01-03-2017,87.5223,MAR,Marriott International
01-04-2017,87.7453,MAR,Marriott International
01-05-2017,100.04,MAR,Marriott International
01-06-2017,93.5157,MAR,Marriott International
01-07-2017,97.1329,MAR,Marriott International
01-08-2017,96.5642,MAR,Marriott International
01-09-2017,103.1352,MAR,Marriott International
01-10-2017,111.7594,MAR,Marriott International
01-11-2017,118.7935,MAR,Marriott International
01-12-2017,127.293,MAR,Marriott International
01-01-2018,138.1813,MAR,Marriott International
01-02-2018,132.4324,MAR,Marriott International
01-03-2018,127.8246,MAR,Marriott International
01-04-2018,128.4826,MAR,Marriott International
01-05-2018,127.2418,MAR,Marriott International
01-06-2018,119.3556,MAR,Marriott International
01-07-2018,120.5247,MAR,Marriott International
01-08-2018,119.2331,MAR,Marriott International
01-09-2018,124.884,MAR,Marriott International
01-10-2018,110.5635,MAR,Marriott International
01-11-2018,108.8041,MAR,Marriott International
01-12-2018,103.047,MAR,Marriott International
01-01-2019,108.7138,MAR,Marriott International
01-02-2019,118.9084,MAR,Marriott International
01-03-2019,119.1223,MAR,Marriott International
01-04-2019,129.9118,MAR,Marriott International
01-05-2019,118.8842,MAR,Marriott International
01-06-2019,134.1009,MAR,Marriott International
01-07-2019,132.9252,MAR,Marriott International
01-08-2019,120.4987,MAR,Marriott International
01-09-2019,119.3215,MAR,Marriott International
01-10-2019,121.413,MAR,Marriott International
01-11-2019,134.6625,MAR,Marriott International
01-12-2019,145.7997,MAR,Marriott International
01-01-2020,134.8524,MAR,Marriott International
01-02-2020,119.3896,MAR,Marriott International
01-03-2020,72.3173,MAR,Marriott International
01-04-2020,87.9099,MAR,Marriott International
01-05-2020,85.5511,MAR,Marriott International
01-06-2020,82.8735,MAR,Marriott International
01-07-2020,81.0368,MAR,Marriott International
01-08-2020,99.481,MAR,Marriott International
01-09-2020,89.4952,MAR,Marriott International
01-10-2020,89.7852,MAR,Marriott International
01-11-2020,122.6427,MAR,Marriott International
01-12-2020,127.5244,MAR,Marriott International
01-01-2021,112.4345,MAR,Marriott International
01-02-2021,143.1363,MAR,Marriott International
01-03-2021,143.1749,MAR,Marriott International
01-04-2021,143.5713,MAR,Marriott International
01-05-2021,138.7959,MAR,Marriott International
01-06-2021,131.9711,MAR,Marriott International
01-07-2021,141.1159,MAR,Marriott International
01-08-2021,130.6371,MAR,Marriott International
01-09-2021,143.1556,MAR,Marriott International
01-10-2021,154.6881,MAR,Marriott International
01-11-2021,142.6432,MAR,Marriott International
01-12-2021,159.7342,MAR,Marriott International
01-01-2022,155.7514,MAR,Marriott International
01-02-2022,164.4709,MAR,Marriott International
01-03-2022,169.894,MAR,Marriott International
01-04-2022,171.605,MAR,Marriott International
01-05-2022,165.8629,MAR,Marriott International
01-06-2022,131.72,MAR,Marriott International
01-07-2022,153.8106,MAR,Marriott International
01-08-2022,148.8908,MAR,Marriott International
01-09-2022,135.9651,MAR,Marriott International
01-10-2022,155.3402,MAR,Marriott International
01-11-2022,160.4241,MAR,Marriott International
01-12-2022,144.8153,MAR,Marriott International
01-01-2023,169.4132,MAR,Marriott International
01-02-2023,164.6084,MAR,Marriott International
01-03-2023,161.8755,MAR,Marriott International
01-04-2023,165.0927,MAR,Marriott International
01-05-2023,163.5816,MAR,Marriott International
01-06-2023,179.638,MAR,Marriott International
01-07-2023,197.3583,MAR,Marriott International
01-08-2023,199.0208,MAR,Marriott International
01-09-2023,192.7106,MAR,Marriott International
01-10-2023,184.8673,MAR,Marriott International
01-11-2023,198.7303,MAR,Marriott International
01-12-2023,221.6505,MAR,Marriott International
01-01-2024,235.6272,MAR,Marriott International
01-02-2024,245.5936,MAR,Marriott International
01-03-2024,248.5238,MAR,Marriott International
01-04-2024,232.5866,MAR,Marriott International
01-05-2024,227.7011,MAR,Marriott International
01-06-2024,238.779,MAR,Marriott International
01-07-2024,224.488,MAR,Marriott International
01-08-2024,231.7866,MAR,Marriott International
01-09-2024,246.2236,MAR,Marriott International
01-10-2024,257.5344,MAR,Marriott International
01-11-2024,286.3264,MAR,Marriott International
01-12-2024,276.8961,MAR,Marriott International
01-01-2025,288.4608,MAR,Marriott International
01-02-2025,278.3951,MAR,Marriott International
01-03-2025,236.9838,MAR,Marriott International
01-04-2025,237.3618,MAR,Marriott International
01-05-2025,262.4829,MAR,Marriott International
01-06-2025,272.5154,MAR,Marriott International
01-07-2025,263.1592,MAR,Marriott International
01-08-2025,267.179,MAR,Marriott International
01-09-2025,260.44,MAR,Marriott International
01-10-2025,260.58,MAR,Marriott International
01-06-2002,16.8164,TRI,Thomson Reuters Corp
01-07-2002,14.565,TRI,Thomson Reuters Corp
01-08-2002,14.5277,TRI,Thomson Reuters Corp
01-09-2002,13.3546,TRI,Thomson Reuters Corp
01-10-2002,14.8796,TRI,Thomson Reuters Corp
01-11-2002,14.3319,TRI,Thomson Reuters Corp
01-12-2002,14.4485,TRI,Thomson Reuters Corp
01-01-2003,14.389,TRI,Thomson Reuters Corp
01-02-2003,14.562,TRI,Thomson Reuters Corp
01-03-2003,14.2678,TRI,Thomson Reuters Corp
01-04-2003,16.1852,TRI,Thomson Reuters Corp
01-05-2003,16.6742,TRI,Thomson Reuters Corp
01-06-2003,17.3845,TRI,Thomson Reuters Corp
01-07-2003,16.5609,TRI,Thomson Reuters Corp
01-08-2003,16.5553,TRI,Thomson Reuters Corp
01-09-2003,16.7857,TRI,Thomson Reuters Corp
01-10-2003,18.1757,TRI,Thomson Reuters Corp
01-11-2003,18.6094,TRI,Thomson Reuters Corp
01-12-2003,20.2697,TRI,Thomson Reuters Corp
01-01-2004,18.5642,TRI,Thomson Reuters Corp
01-02-2004,17.8821,TRI,Thomson Reuters Corp
01-03-2004,17.3602,TRI,Thomson Reuters Corp
01-04-2004,17.8946,TRI,Thomson Reuters Corp
01-05-2004,18.3784,TRI,Thomson Reuters Corp
01-06-2004,18.9365,TRI,Thomson Reuters Corp
01-07-2004,19.344,TRI,Thomson Reuters Corp
01-08-2004,18.6479,TRI,Thomson Reuters Corp
01-09-2004,19.7454,TRI,Thomson Reuters Corp
01-10-2004,19.7454,TRI,Thomson Reuters Corp
01-11-2004,19.8024,TRI,Thomson Reuters Corp
01-12-2004,20.1933,TRI,Thomson Reuters Corp
01-01-2005,19.4838,TRI,Thomson Reuters Corp
01-02-2005,19.4495,TRI,Thomson Reuters Corp
01-03-2005,19.1858,TRI,Thomson Reuters Corp
01-04-2005,19.0247,TRI,Thomson Reuters Corp
01-05-2005,19.4735,TRI,Thomson Reuters Corp
01-06-2005,19.4517,TRI,Thomson Reuters Corp
01-07-2005,20.2098,TRI,Thomson Reuters Corp
01-08-2005,21.5699,TRI,Thomson Reuters Corp
01-09-2005,21.8263,TRI,Thomson Reuters Corp
01-10-2005,19.8072,TRI,Thomson Reuters Corp
01-11-2005,20.4938,TRI,Thomson Reuters Corp
01-12-2005,20.248,TRI,Thomson Reuters Corp
01-01-2006,21.0029,TRI,Thomson Reuters Corp
01-02-2006,22.3723,TRI,Thomson Reuters Corp
01-03-2006,21.99,TRI,Thomson Reuters Corp
01-04-2006,23.4909,TRI,Thomson Reuters Corp
01-05-2006,24.6034,TRI,Thomson Reuters Corp
01-06-2006,22.7994,TRI,Thomson Reuters Corp
01-07-2006,23.338,TRI,Thomson Reuters Corp
01-08-2006,23.8116,TRI,Thomson Reuters Corp
01-09-2006,23.983,TRI,Thomson Reuters Corp
01-10-2006,24.5781,TRI,Thomson Reuters Corp
01-11-2006,25.4232,TRI,Thomson Reuters Corp
01-12-2006,24.7938,TRI,Thomson Reuters Corp
01-01-2007,25.1707,TRI,Thomson Reuters Corp
01-02-2007,24.1536,TRI,Thomson Reuters Corp
01-03-2007,25.0069,TRI,Thomson Reuters Corp
01-04-2007,26.5052,TRI,Thomson Reuters Corp
01-05-2007,25.4943,TRI,Thomson Reuters Corp
01-06-2007,24.8282,TRI,Thomson Reuters Corp
01-07-2007,25.1791,TRI,Thomson Reuters Corp
01-08-2007,25.6088,TRI,Thomson Reuters Corp
01-09-2007,25.5288,TRI,Thomson Reuters Corp
01-10-2007,28.774,TRI,Thomson Reuters Corp
01-11-2007,23.6901,TRI,Thomson Reuters Corp
01-12-2007,24.9556,TRI,Thomson Reuters Corp
01-01-2008,21.7649,TRI,Thomson Reuters Corp
01-02-2008,20.3748,TRI,Thomson Reuters Corp
01-03-2008,20.6952,TRI,Thomson Reuters Corp
01-04-2008,23.2072,TRI,Thomson Reuters Corp
01-05-2008,22.7567,TRI,Thomson Reuters Corp
01-06-2008,20.0421,TRI,Thomson Reuters Corp
01-07-2008,20.067,TRI,Thomson Reuters Corp
01-08-2008,20.9324,TRI,Thomson Reuters Corp
01-09-2008,17.0948,TRI,Thomson Reuters Corp
01-10-2008,14.719,TRI,Thomson Reuters Corp
01-11-2008,15.5088,TRI,Thomson Reuters Corp
01-12-2008,18.4833,TRI,Thomson Reuters Corp
01-01-2009,15.4651,TRI,Thomson Reuters Corp
01-02-2009,15.6743,TRI,Thomson Reuters Corp
01-03-2009,16.0928,TRI,Thomson Reuters Corp
01-04-2009,18.247,TRI,Thomson Reuters Corp
01-05-2009,19.6783,TRI,Thomson Reuters Corp
01-06-2009,18.9882,TRI,Thomson Reuters Corp
01-07-2009,21.0095,TRI,Thomson Reuters Corp
01-08-2009,20.6597,TRI,Thomson Reuters Corp
01-09-2009,21.9386,TRI,Thomson Reuters Corp
01-10-2009,20.6839,TRI,Thomson Reuters Corp
01-11-2009,20.7231,TRI,Thomson Reuters Corp
01-12-2009,21.2604,TRI,Thomson Reuters Corp
01-01-2010,22.0054,TRI,Thomson Reuters Corp
01-02-2010,22.8953,TRI,Thomson Reuters Corp
01-03-2010,23.9303,TRI,Thomson Reuters Corp
01-04-2010,23.8471,TRI,Thomson Reuters Corp
01-05-2010,23.4683,TRI,Thomson Reuters Corp
01-06-2010,24.0004,TRI,Thomson Reuters Corp
01-07-2010,25.0788,TRI,Thomson Reuters Corp
